,listing_id,date,available,price
396257,1810397,2017-09-05,t,$800.00
396258,1810397,2017-09-04,t,$800.00
396259,1810397,2017-09-03,t,$800.00
396260,1810397,2017-09-02,t,$800.00
396261,1810397,2017-09-01,t,$800.00
396390,14819274,2017-09-05,f,
396391,14819274,2017-09-04,f,
396392,14819274,2017-09-03,f,
396393,14819274,2017-09-02,f,
396394,14819274,2017-09-01,f,
396943,7377034,2017-09-05,t,$251.00
396944,7377034,2017-09-04,t,$324.00
396945,7377034,2017-09-03,t,$355.00
396946,7377034,2017-09-02,t,$397.00
396947,7377034,2017-09-01,t,$529.00
397120,8201104,2017-09-05,t,$299.00
397121,8201104,2017-09-04,t,$299.00
397122,8201104,2017-09-03,t,$299.00
397123,8201104,2017-09-02,t,$350.00
397124,8201104,2017-09-01,t,$350.00
397699,13460331,2017-09-05,f,
397700,13460331,2017-09-04,f,
397701,13460331,2017-09-03,f,
397702,13460331,2017-09-02,f,
397703,13460331,2017-09-01,f,
397850,14770892,2017-09-05,t,$275.00
397851,14770892,2017-09-04,t,$275.00
397852,14770892,2017-09-03,t,$275.00
397853,14770892,2017-09-02,t,$275.00
397854,14770892,2017-09-01,t,$275.00
398402,453660,2017-09-05,t,$231.00
398403,453660,2017-09-04,t,$300.00
398404,453660,2017-09-03,t,$328.00
398405,453660,2017-09-02,t,$367.00
398406,453660,2017-09-01,t,$487.00
398580,14589341,2017-09-05,f,
398581,14589341,2017-09-04,f,
398582,14589341,2017-09-03,f,
398583,14589341,2017-09-02,f,
398584,14589341,2017-09-01,f,
399105,12049787,2017-09-05,t,$170.00
399106,12049787,2017-09-04,t,$170.00
399107,12049787,2017-09-03,t,$170.00
399108,12049787,2017-09-02,t,$170.00
399109,12049787,2017-09-01,t,$170.00
399551,3808557,2017-09-05,f,
399552,3808557,2017-09-04,f,
399553,3808557,2017-09-03,f,
399554,3808557,2017-09-02,f,
399555,3808557,2017-09-01,f,
399871,1119740,2017-09-05,t,$186.00
399872,1119740,2017-09-04,t,$186.00
399873,1119740,2017-09-03,t,$186.00
399874,1119740,2017-09-02,t,$186.00
399875,1119740,2017-09-01,t,$186.00
400040,2513870,2017-09-05,f,
400041,2513870,2017-09-04,f,
400042,2513870,2017-09-03,f,
400043,2513870,2017-09-02,f,
400044,2513870,2017-09-01,f,
400595,12034317,2017-09-05,f,
400596,12034317,2017-09-04,f,
400597,12034317,2017-09-03,f,
400598,12034317,2017-09-02,f,
400599,12034317,2017-09-01,f,
400770,3842286,2017-09-05,t,$189.00
400771,3842286,2017-09-04,t,$189.00
400772,3842286,2017-09-03,t,$189.00
400773,3842286,2017-09-02,t,$189.00
400774,3842286,2017-09-01,t,$189.00
401304,13377097,2017-09-05,f,
401305,13377097,2017-09-04,f,
401306,13377097,2017-09-03,f,
401307,13377097,2017-09-02,f,
401308,13377097,2017-09-01,f,
401500,7920541,2017-09-05,f,
401501,7920541,2017-09-04,f,
401502,7920541,2017-09-03,f,
401503,7920541,2017-09-02,f,
401504,7920541,2017-09-01,f,
401865,2694019,2017-09-05,f,
401866,2694019,2017-09-04,f,
401867,2694019,2017-09-03,f,
401868,2694019,2017-09-02,f,
401869,2694019,2017-09-01,f,
402230,11590512,2017-09-05,f,
402231,11590512,2017-09-04,f,
402232,11590512,2017-09-03,f,
402233,11590512,2017-09-02,f,
402234,11590512,2017-09-01,f,
402595,10656576,2017-09-05,f,
402596,10656576,2017-09-04,f,
402597,10656576,2017-09-03,f,
402598,10656576,2017-09-02,f,
402599,10656576,2017-09-01,f,
403235,5593888,2017-09-05,f,
403236,5593888,2017-09-04,f,
403237,5593888,2017-09-03,f,
403238,5593888,2017-09-02,f,
403239,5593888,2017-09-01,f,
403325,9706279,2017-09-05,f,
403326,9706279,2017-09-04,f,
403327,9706279,2017-09-03,f,
403328,9706279,2017-09-02,f,
403329,9706279,2017-09-01,f,
403845,14817983,2017-09-05,t,$119.00
403846,14817983,2017-09-04,t,$119.00
403847,14817983,2017-09-03,t,$119.00
403848,14817983,2017-09-02,t,$119.00
403849,14817983,2017-09-01,t,$119.00
404055,7592616,2017-09-05,f,
404056,7592616,2017-09-04,f,
404057,7592616,2017-09-03,f,
404058,7592616,2017-09-02,f,
404059,7592616,2017-09-01,f,
404420,826555,2017-09-05,t,$84.00
404421,826555,2017-09-04,t,$84.00
404422,826555,2017-09-03,t,$84.00
404423,826555,2017-09-02,t,$84.00
404424,826555,2017-09-01,t,$84.00
405011,7740592,2017-09-05,t,$700.00
405012,7740592,2017-09-04,t,$700.00
405013,7740592,2017-09-03,t,$700.00
405014,7740592,2017-09-02,t,$700.00
405015,7740592,2017-09-01,t,$700.00
405150,13605430,2017-09-05,f,
405151,13605430,2017-09-04,f,
405152,13605430,2017-09-03,f,
405153,13605430,2017-09-02,f,
405154,13605430,2017-09-01,f,
405515,10656206,2017-09-05,t,$200.00
405516,10656206,2017-09-04,t,$200.00
405517,10656206,2017-09-03,t,$200.00
405518,10656206,2017-09-02,t,$200.00
405519,10656206,2017-09-01,t,$200.00
406078,14486599,2017-09-05,t,$99.00
406079,14486599,2017-09-04,t,$99.00
406080,14486599,2017-09-03,t,$99.00
406081,14486599,2017-09-02,t,$99.00
406082,14486599,2017-09-01,t,$99.00
406245,7095320,2017-09-05,f,
406246,7095320,2017-09-04,f,
406247,7095320,2017-09-03,f,
406248,7095320,2017-09-02,f,
406249,7095320,2017-09-01,f,
406814,12308161,2017-09-05,f,
406815,12308161,2017-09-04,f,
406816,12308161,2017-09-03,f,
406817,12308161,2017-09-02,f,
406818,12308161,2017-09-01,f,
407206,9508975,2017-09-05,f,
407207,9508975,2017-09-04,f,
407208,9508975,2017-09-03,f,
407209,9508975,2017-09-02,f,
407210,9508975,2017-09-01,f,
407500,6248526,2017-09-05,f,
407501,6248526,2017-09-04,f,
407502,6248526,2017-09-03,f,
407503,6248526,2017-09-02,f,
407504,6248526,2017-09-01,f,
407705,1071144,2017-09-05,t,$269.00
407706,1071144,2017-09-04,t,$269.00
407707,1071144,2017-09-03,t,$269.00
407708,1071144,2017-09-02,t,$269.00
407709,1071144,2017-09-01,t,$269.00
408070,989163,2017-09-05,t,$170.00
408071,989163,2017-09-04,t,$170.00
408072,989163,2017-09-03,t,$170.00
408073,989163,2017-09-02,t,$170.00
408074,989163,2017-09-01,t,$170.00
408435,9197535,2017-09-05,f,
408436,9197535,2017-09-04,f,
408437,9197535,2017-09-03,f,
408438,9197535,2017-09-02,f,
408439,9197535,2017-09-01,f,
408960,22354,2017-09-05,t,$135.00
408961,22354,2017-09-04,t,$135.00
408962,22354,2017-09-03,t,$135.00
408963,22354,2017-09-02,t,$135.00
408964,22354,2017-09-01,t,$135.00
409165,12916551,2017-09-05,t,$199.00
409166,12916551,2017-09-04,t,$199.00
409167,12916551,2017-09-03,t,$199.00
409168,12916551,2017-09-02,t,$199.00
409169,12916551,2017-09-01,t,$199.00
409773,7214920,2017-09-05,t,$250.00
409774,7214920,2017-09-04,t,$250.00
409775,7214920,2017-09-03,t,$250.00
409776,7214920,2017-09-02,t,$250.00
409777,7214920,2017-09-01,t,$250.00
409895,7755144,2017-09-05,t,$225.00
409896,7755144,2017-09-04,t,$225.00
409897,7755144,2017-09-03,t,$225.00
409898,7755144,2017-09-02,t,$250.00
409899,7755144,2017-09-01,t,$250.00
410260,10391455,2017-09-05,f,
410261,10391455,2017-09-04,f,
410262,10391455,2017-09-03,f,
410263,10391455,2017-09-02,f,
410264,10391455,2017-09-01,f,
410625,5639731,2017-09-05,t,$298.00
410626,5639731,2017-09-04,t,$298.00
410627,5639731,2017-09-03,t,$298.00
410628,5639731,2017-09-02,t,$298.00
410629,5639731,2017-09-01,t,$298.00
411217,9574727,2017-09-05,f,
411218,9574727,2017-09-04,f,
411219,9574727,2017-09-03,f,
411220,9574727,2017-09-02,f,
411221,9574727,2017-09-01,f,
411355,6134013,2017-09-05,f,
411356,6134013,2017-09-04,f,
411357,6134013,2017-09-03,f,
411358,6134013,2017-09-02,f,
411359,6134013,2017-09-01,f,
411720,14522631,2017-09-05,t,$139.00
411721,14522631,2017-09-04,t,$139.00
411722,14522631,2017-09-03,t,$139.00
411723,14522631,2017-09-02,t,$139.00
411724,14522631,2017-09-01,t,$139.00
412085,4461846,2017-09-05,t,$147.00
412086,4461846,2017-09-04,t,$147.00
412087,4461846,2017-09-03,t,$147.00
412088,4461846,2017-09-02,t,$147.00
412089,4461846,2017-09-01,t,$147.00
412450,6444303,2017-09-05,f,
412451,6444303,2017-09-04,f,
412452,6444303,2017-09-03,f,
412453,6444303,2017-09-02,f,
412454,6444303,2017-09-01,f,
412976,824244,2017-09-05,f,
412977,824244,2017-09-04,f,
412978,824244,2017-09-03,f,
412979,824244,2017-09-02,f,
412980,824244,2017-09-01,f,
413180,22208,2017-09-05,t,$225.00
413181,22208,2017-09-04,t,$225.00
413182,22208,2017-09-03,t,$225.00
413183,22208,2017-09-02,t,$225.00
413184,22208,2017-09-01,t,$225.00
413545,7575052,2017-09-05,t,$200.00
413546,7575052,2017-09-04,t,$200.00
413547,7575052,2017-09-03,t,$200.00
413548,7575052,2017-09-02,t,$200.00
413549,7575052,2017-09-01,t,$200.00
413910,11060140,2017-09-05,t,$189.00
413911,11060140,2017-09-04,t,$189.00
413912,11060140,2017-09-03,t,$189.00
413913,11060140,2017-09-02,t,$189.00
413914,11060140,2017-09-01,t,$189.00
414275,14125957,2017-09-05,f,
414276,14125957,2017-09-04,f,
414277,14125957,2017-09-03,f,
414278,14125957,2017-09-02,f,
414279,14125957,2017-09-01,f,
414857,12587887,2017-09-05,f,
414858,12587887,2017-09-04,f,
414859,12587887,2017-09-03,f,
414860,12587887,2017-09-02,f,
414861,12587887,2017-09-01,f,
415005,1038465,2017-09-05,t,$135.00
415006,1038465,2017-09-04,t,$135.00
415007,1038465,2017-09-03,t,$135.00
415008,1038465,2017-09-02,t,$135.00
415009,1038465,2017-09-01,t,$135.00
415370,12653367,2017-09-05,f,
415371,12653367,2017-09-04,f,
415372,12653367,2017-09-03,f,
415373,12653367,2017-09-02,f,
415374,12653367,2017-09-01,f,
415919,8753913,2017-09-05,t,$240.00
415920,8753913,2017-09-04,t,$240.00
415921,8753913,2017-09-03,t,$240.00
415922,8753913,2017-09-02,t,$260.00
415923,8753913,2017-09-01,t,$260.00
416100,9949819,2017-09-05,f,
416101,9949819,2017-09-04,f,
416102,9949819,2017-09-03,f,
416103,9949819,2017-09-02,f,
416104,9949819,2017-09-01,f,
416742,2495047,2017-09-05,t,$160.00
416743,2495047,2017-09-04,t,$160.00
416744,2495047,2017-09-03,t,$160.00
416745,2495047,2017-09-02,t,$160.00
416746,2495047,2017-09-01,t,$160.00
416830,9853959,2017-09-05,f,
416831,9853959,2017-09-04,f,
416832,9853959,2017-09-03,f,
416833,9853959,2017-09-02,f,
416834,9853959,2017-09-01,f,
417195,10671192,2017-09-05,f,
417196,10671192,2017-09-04,f,
417197,10671192,2017-09-03,f,
417198,10671192,2017-09-02,f,
417199,10671192,2017-09-01,f,
417716,9446242,2017-09-05,t,$150.00
417717,9446242,2017-09-04,t,$150.00
417718,9446242,2017-09-03,t,$150.00
417719,9446242,2017-09-02,t,$150.00
417720,9446242,2017-09-01,t,$150.00
417925,9474436,2017-09-05,f,
417926,9474436,2017-09-04,f,
417927,9474436,2017-09-03,f,
417928,9474436,2017-09-02,f,
417929,9474436,2017-09-01,f,
418531,1200502,2017-09-05,t,$145.00
418532,1200502,2017-09-04,t,$145.00
418533,1200502,2017-09-03,t,$145.00
418534,1200502,2017-09-02,t,$145.00
418535,1200502,2017-09-01,t,$145.00
418655,9757412,2017-09-05,f,
418656,9757412,2017-09-04,f,
418657,9757412,2017-09-03,f,
418658,9757412,2017-09-02,f,
418659,9757412,2017-09-01,f,
419020,7508063,2017-09-05,f,
419021,7508063,2017-09-04,f,
419022,7508063,2017-09-03,f,
419023,7508063,2017-09-02,f,
419024,7508063,2017-09-01,f,
419559,7901248,2017-09-05,f,
419560,7901248,2017-09-04,f,
419561,7901248,2017-09-03,f,
419562,7901248,2017-09-02,f,
419563,7901248,2017-09-01,f,
419750,14094279,2017-09-05,f,
419751,14094279,2017-09-04,f,
419752,14094279,2017-09-03,f,
419753,14094279,2017-09-02,f,
419754,14094279,2017-09-01,f,
420115,7114655,2017-09-05,f,
420116,7114655,2017-09-04,f,
420117,7114655,2017-09-03,f,
420118,7114655,2017-09-02,f,
420119,7114655,2017-09-01,f,
420480,8815257,2017-09-05,f,
420481,8815257,2017-09-04,f,
420482,8815257,2017-09-03,f,
420483,8815257,2017-09-02,f,
420484,8815257,2017-09-01,f,
420845,2215762,2017-09-05,t,$185.00
420846,2215762,2017-09-04,t,$185.00
420847,2215762,2017-09-03,t,$185.00
420848,2215762,2017-09-02,t,$185.00
420849,2215762,2017-09-01,t,$185.00
421449,14372667,2017-09-05,t,$240.00
421450,14372667,2017-09-04,t,$240.00
421451,14372667,2017-09-03,t,$240.00
421452,14372667,2017-09-02,t,$240.00
421453,14372667,2017-09-01,t,$240.00
421764,3903273,2017-09-05,t,$225.00
421765,3903273,2017-09-04,t,$225.00
421766,3903273,2017-09-03,t,$225.00
421767,3903273,2017-09-02,t,$225.00
421768,3903273,2017-09-01,t,$225.00
421940,12979965,2017-09-05,t,$125.00
421941,12979965,2017-09-04,t,$125.00
421942,12979965,2017-09-03,t,$125.00
421943,12979965,2017-09-02,t,$145.00
421944,12979965,2017-09-01,t,$145.00
422535,13078164,2017-09-05,f,
422536,13078164,2017-09-04,f,
422537,13078164,2017-09-03,f,
422538,13078164,2017-09-02,f,
422539,13078164,2017-09-01,f,
422670,5067019,2017-09-05,t,$150.00
422671,5067019,2017-09-04,t,$150.00
422672,5067019,2017-09-03,t,$150.00
422673,5067019,2017-09-02,t,$150.00
422674,5067019,2017-09-01,t,$150.00
423035,5640375,2017-09-05,t,$298.00
423036,5640375,2017-09-04,t,$298.00
423037,5640375,2017-09-03,t,$298.00
423038,5640375,2017-09-02,t,$298.00
423039,5640375,2017-09-01,t,$298.00
423564,14405817,2017-09-05,t,$150.00
423565,14405817,2017-09-04,t,$150.00
423566,14405817,2017-09-03,t,$150.00
423567,14405817,2017-09-02,t,$150.00
423568,14405817,2017-09-01,t,$150.00
423765,14589471,2017-09-04,f,
423766,14589471,2017-09-03,f,
423767,14589471,2017-09-02,f,
423768,14589471,2017-09-01,f,
424006,14589471,2017-09-05,f,
424130,13713445,2017-09-05,f,
424131,13713445,2017-09-04,f,
424132,13713445,2017-09-03,f,
424133,13713445,2017-09-02,f,
424134,13713445,2017-09-01,f,
424495,13078068,2017-09-05,t,$160.00
424496,13078068,2017-09-04,t,$160.00
424497,13078068,2017-09-03,t,$160.00
424498,13078068,2017-09-02,t,$160.00
424499,13078068,2017-09-01,t,$160.00
425019,7095658,2017-09-05,t,$199.00
425020,7095658,2017-09-04,t,$199.00
425021,7095658,2017-09-03,t,$199.00
425022,7095658,2017-09-02,t,$199.00
425023,7095658,2017-09-01,t,$199.00
425513,8096900,2017-09-05,f,
425514,8096900,2017-09-04,f,
425515,8096900,2017-09-03,f,
425516,8096900,2017-09-02,f,
425517,8096900,2017-09-01,f,
425834,6426364,2017-09-05,t,$200.00
425835,6426364,2017-09-04,t,$200.00
425836,6426364,2017-09-03,t,$200.00
425837,6426364,2017-09-02,t,$200.00
425838,6426364,2017-09-01,t,$200.00
425955,4787233,2017-09-05,t,$200.00
425956,4787233,2017-09-04,t,$200.00
425957,4787233,2017-09-03,t,$200.00
425958,4787233,2017-09-02,t,$200.00
425959,4787233,2017-09-01,f,
426487,7916575,2017-09-05,t,$150.00
426488,7916575,2017-09-04,t,$150.00
426489,7916575,2017-09-03,t,$150.00
426490,7916575,2017-09-02,t,$150.00
426491,7916575,2017-09-01,t,$150.00
426920,12094488,2017-09-05,f,
426921,12094488,2017-09-04,f,
426922,12094488,2017-09-03,f,
426923,12094488,2017-09-02,f,
426924,12094488,2017-09-01,f,
427218,8211468,2017-09-05,t,$139.00
427219,8211468,2017-09-04,t,$139.00
427220,8211468,2017-09-03,t,$139.00
427221,8211468,2017-09-02,t,$139.00
427222,8211468,2017-09-01,t,$139.00
427415,1428355,2017-09-05,t,$80.00
427416,1428355,2017-09-04,t,$80.00
427417,1428355,2017-09-03,t,$80.00
427418,1428355,2017-09-02,t,$80.00
427419,1428355,2017-09-01,t,$80.00
427780,12290886,2017-09-05,t,$215.00
427781,12290886,2017-09-04,t,$215.00
427782,12290886,2017-09-03,t,$215.00
427783,12290886,2017-09-02,t,$215.00
427784,12290886,2017-09-01,t,$215.00
428402,526970,2017-09-05,t,$130.00
428403,526970,2017-09-04,t,$130.00
428404,526970,2017-09-03,t,$130.00
428405,526970,2017-09-02,t,$130.00
428406,526970,2017-09-01,t,$130.00
428510,2395326,2017-09-05,f,
428511,2395326,2017-09-04,f,
428512,2395326,2017-09-03,f,
428513,2395326,2017-09-02,f,
428514,2395326,2017-09-01,f,
428875,10734159,2017-09-05,t,$188.00
428876,10734159,2017-09-04,t,$188.00
428877,10734159,2017-09-03,t,$188.00
428878,10734159,2017-09-02,t,$188.00
428879,10734159,2017-09-01,t,$188.00
429240,8014383,2017-09-05,t,$215.00
429241,8014383,2017-09-04,t,$215.00
429242,8014383,2017-09-03,t,$215.00
429243,8014383,2017-09-02,t,$215.00
429244,8014383,2017-09-01,t,$215.00
429605,4609785,2017-09-05,t,$75.00
429606,4609785,2017-09-04,t,$75.00
429607,4609785,2017-09-03,t,$75.00
429608,4609785,2017-09-02,t,$75.00
429609,4609785,2017-09-01,t,$75.00
430187,5867761,2017-09-05,f,
430188,5867761,2017-09-04,f,
430189,5867761,2017-09-03,f,
430190,5867761,2017-09-02,f,
430191,5867761,2017-09-01,f,
430335,5834930,2017-09-05,t,$125.00
430336,5834930,2017-09-04,t,$125.00
430337,5834930,2017-09-03,t,$125.00
430338,5834930,2017-09-02,t,$125.00
430339,5834930,2017-09-01,t,$125.00
430700,8309604,2017-09-05,f,
430701,8309604,2017-09-04,f,
430702,8309604,2017-09-03,f,
430703,8309604,2017-09-02,f,
430704,8309604,2017-09-01,f,
431065,7965521,2017-09-05,t,$215.00
431066,7965521,2017-09-04,t,$215.00
431067,7965521,2017-09-03,t,$215.00
431068,7965521,2017-09-02,t,$250.00
431069,7965521,2017-09-01,t,$250.00
431430,1401625,2017-09-05,t,$255.00
431431,1401625,2017-09-04,t,$255.00
431432,1401625,2017-09-03,t,$255.00
431433,1401625,2017-09-02,t,$255.00
431434,1401625,2017-09-01,t,$255.00
431999,11470818,2017-09-05,t,$300.00
432000,11470818,2017-09-04,t,$300.00
432001,11470818,2017-09-03,t,$300.00
432002,11470818,2017-09-02,t,$300.00
432003,11470818,2017-09-01,t,$300.00
432383,13928400,2017-09-05,t,$129.00
432384,13928400,2017-09-04,t,$129.00
432385,13928400,2017-09-03,t,$129.00
432386,13928400,2017-09-02,t,$129.00
432387,13928400,2017-09-01,t,$129.00
432683,11634638,2017-09-05,f,
432684,11634638,2017-09-04,f,
432685,11634638,2017-09-03,f,
432686,11634638,2017-09-02,f,
432687,11634638,2017-09-01,f,
432890,8406972,2017-09-05,f,
432891,8406972,2017-09-04,f,
432892,8406972,2017-09-03,f,
432893,8406972,2017-09-02,f,
432894,8406972,2017-09-01,f,
433425,5768819,2017-09-05,t,$155.00
433426,5768819,2017-09-04,t,$155.00
433427,5768819,2017-09-03,t,$155.00
433428,5768819,2017-09-02,t,$155.00
433429,5768819,2017-09-01,t,$155.00
433620,5588537,2017-09-05,t,$200.00
433621,5588537,2017-09-04,t,$200.00
433622,5588537,2017-09-03,t,$200.00
433623,5588537,2017-09-02,t,$200.00
433624,5588537,2017-09-01,t,$200.00
433985,10656899,2017-09-05,f,
433986,10656899,2017-09-04,f,
433987,10656899,2017-09-03,f,
433988,10656899,2017-09-02,f,
433989,10656899,2017-09-01,f,
434510,6276572,2017-09-05,t,$189.00
434511,6276572,2017-09-04,t,$189.00
434512,6276572,2017-09-03,t,$189.00
434513,6276572,2017-09-02,t,$189.00
434514,6276572,2017-09-01,t,$189.00
435001,625012,2017-09-05,t,$250.00
435002,625012,2017-09-04,t,$250.00
435003,625012,2017-09-03,t,$250.00
435004,625012,2017-09-02,t,$250.00
435005,625012,2017-09-01,t,$250.00
435253,13912472,2017-09-05,f,
435254,13912472,2017-09-04,f,
435255,13912472,2017-09-03,f,
435256,13912472,2017-09-02,f,
435257,13912472,2017-09-01,f,
435646,7342489,2017-09-05,t,$225.00
435647,7342489,2017-09-04,t,$225.00
435648,7342489,2017-09-03,t,$225.00
435649,7342489,2017-09-02,t,$225.00
435650,7342489,2017-09-01,t,$225.00
435810,6850880,2017-09-05,t,$137.00
435811,6850880,2017-09-04,t,$137.00
435812,6850880,2017-09-03,t,$137.00
435813,6850880,2017-09-02,t,$137.00
435814,6850880,2017-09-01,t,$137.00
436175,7325084,2017-09-05,f,
436176,7325084,2017-09-04,f,
436177,7325084,2017-09-03,f,
436178,7325084,2017-09-02,f,
436179,7325084,2017-09-01,f,
436756,705919,2017-09-05,t,$199.00
436757,705919,2017-09-04,t,$199.00
436758,705919,2017-09-03,t,$199.00
436759,705919,2017-09-02,t,$279.00
436760,705919,2017-09-01,t,$279.00
436905,5932402,2017-09-05,f,
436906,5932402,2017-09-04,f,
436907,5932402,2017-09-03,f,
436908,5932402,2017-09-02,f,
436909,5932402,2017-09-01,f,
437528,901914,2017-09-05,f,
437529,901914,2017-09-04,f,
437530,901914,2017-09-03,f,
437531,901914,2017-09-02,f,
437532,901914,2017-09-01,f,
437635,5718801,2017-09-05,f,
437636,5718801,2017-09-04,f,
437637,5718801,2017-09-03,f,
437638,5718801,2017-09-02,f,
437639,5718801,2017-09-01,f,
438178,9487079,2017-09-05,f,
438179,9487079,2017-09-04,f,
438180,9487079,2017-09-03,f,
438181,9487079,2017-09-02,f,
438182,9487079,2017-09-01,f,
438533,4410142,2017-09-05,f,
438534,4410142,2017-09-04,f,
438535,4410142,2017-09-03,f,
438536,4410142,2017-09-02,f,
438537,4410142,2017-09-01,f,
438730,8301926,2017-09-05,f,
438731,8301926,2017-09-04,f,
438732,8301926,2017-09-03,f,
438733,8301926,2017-09-02,f,
438734,8301926,2017-09-01,f,
439361,5153080,2017-09-05,t,$250.00
439362,5153080,2017-09-04,t,$250.00
439363,5153080,2017-09-03,t,$250.00
439364,5153080,2017-09-02,t,$250.00
439365,5153080,2017-09-01,t,$250.00
439683,4278067,2017-09-05,t,$175.00
439684,4278067,2017-09-04,t,$175.00
439685,4278067,2017-09-03,t,$175.00
439686,4278067,2017-09-02,t,$175.00
439687,4278067,2017-09-01,t,$175.00
439825,7620413,2017-09-05,f,
439826,7620413,2017-09-04,f,
439827,7620413,2017-09-03,f,
439828,7620413,2017-09-02,f,
439829,7620413,2017-09-01,f,
440391,1214214,2017-09-05,t,$450.00
440392,1214214,2017-09-04,t,$450.00
440393,1214214,2017-09-03,t,$450.00
440394,1214214,2017-09-02,t,$700.00
440395,1214214,2017-09-01,t,$700.00
440555,14489201,2017-09-05,t,$165.00
440556,14489201,2017-09-04,t,$165.00
440557,14489201,2017-09-03,t,$165.00
440558,14489201,2017-09-02,t,$165.00
440559,14489201,2017-09-01,t,$165.00
441146,9094794,2017-09-05,f,
441147,9094794,2017-09-04,f,
441148,9094794,2017-09-03,f,
441149,9094794,2017-09-02,f,
441150,9094794,2017-09-01,f,
441480,1425973,2017-09-05,t,$350.00
441481,1425973,2017-09-04,t,$350.00
441482,1425973,2017-09-03,t,$350.00
441483,1425973,2017-09-02,t,$350.00
441484,1425973,2017-09-01,t,$350.00
441650,986399,2017-09-05,f,
441651,986399,2017-09-04,f,
441652,986399,2017-09-03,f,
441653,986399,2017-09-02,f,
441654,986399,2017-09-01,f,
442217,4549374,2017-09-05,t,$199.00
442218,4549374,2017-09-04,t,$199.00
442219,4549374,2017-09-03,t,$199.00
442220,4549374,2017-09-02,t,$225.00
442221,4549374,2017-09-01,t,$225.00
442380,639101,2017-09-05,f,
442381,639101,2017-09-04,f,
